date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:02	538563/538563	---M--	200	added ('OK')	image/png	etag:%2282180856-1768078566;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video-15-780x443.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video-15-780x443.png	(from https://www.sabourg.com/category/evenements/page/2/)
22:56:02	75136/75136	---M-Z	200	added ('OK')	text/html	etag:%223306-1767642637;gz%22	https://www.sabourg.com/2023/08/14/celebration-de-la-dormition-de-la-sainte-vierge-2023/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/08/14/celebration-de-la-dormition-de-la-sainte-vierge-2023/index.html	(from https://www.sabourg.com/category/evenements/page/2/)
22:56:03	2654/2654	---M-Z	200	added ('OK')	application/json	etag:%224673-1768078567;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2025%2F03%2F27%2Fdeclaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed7bf8.json	(from https://www.sabourg.com/2025/03/27/declaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016/)
22:56:03	74547/74547	---MCZ	200	added ('OK')	text/html	etag:%224193-1767941457;gz%22	https://www.sabourg.com/2023/07/21/fete-de-sainte-marie-de-magdala/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/07/21/fete-de-sainte-marie-de-magdala/index.html	(from https://www.sabourg.com/category/evenements/page/2/)
22:56:03	2792/2792	---M-Z	200	added ('OK')	text/xml	etag:%224674-1768078567;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2025%2F03%2F27%2Fdeclaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedde7a	(from https://www.sabourg.com/2025/03/27/declaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016/)
22:56:03	21470/21470	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:07%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1301	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1301.json	(from https://www.sabourg.com/2025/03/27/declaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016/)
22:56:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:08%20GMT	https://www.sabourg.com/?p=1301	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index0e6c.html	(from https://www.sabourg.com/2025/03/27/declaration-conformement-a-lart-13-et-suivants-du-reglement-ue-n-679-2016/)
22:56:04	2976/2976	---M-Z	200	added ('OK')	application/json	etag:%224675-1768078568;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F03%2F06%2Fil-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed9a3c.json	(from https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/)
22:56:04	3165/3165	---M-Z	200	added ('OK')	text/xml	etag:%224676-1768078568;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F03%2F06%2Fil-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedf751	(from https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/)
22:56:04	5605/5605	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:09%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1244	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1244.json	(from https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/)
22:56:04	66629/66629	---M--	200	added ('OK')	image/jpeg	etag:%2282180857-1768078569;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-22-ore-22.50.05_14207c29-1024x473.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-22-ore-22.50.05_14207c29-1024x473.jpg	(from https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/)
22:56:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:09%20GMT	https://www.sabourg.com/?p=1244	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index7c4a.html	(from https://www.sabourg.com/it/2025/03/06/il-principe-abate-del-sabourg-ospite-donore-allinvestitura-ufficiale-del-presidente-della-repubblica-del-mozambico/)
22:56:05	2905/2905	---M-Z	200	added ('OK')	application/json	etag:%224677-1768078569;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F01%2F23%2Fcomunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed75bc.json	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:05	3082/3082	---M-Z	200	added ('OK')	text/xml	etag:%224678-1768078569;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2025%2F01%2F23%2Fcomunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedb7e6	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:05	15948/15948	---MCZ	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:09%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1199	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1199.json	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:05	13954/13954	---M--	200	added ('OK')	image/jpeg	etag:%2282180858-1768078570;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/474527759_940501828171710_1311268940748869148_n-300x240.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/474527759_940501828171710_1311268940748869148_n-300x240.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:05	14222/14222	---M--	200	added ('OK')	image/jpeg	etag:%2282180859-1768078570;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/474080520_940501891505037_8786075577802819943_n-300x168.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/474080520_940501891505037_8786075577802819943_n-300x168.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	12668/12668	---M--	200	added ('OK')	image/jpeg	etag:%2282180861-1768078570;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/474545634_940421704846389_3407416361333625283_n-300x243.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/474545634_940421704846389_3407416361333625283_n-300x243.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	17902/17902	---M--	200	added ('OK')	image/jpeg	etag:%2282180862-1768078570;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/474477817_1140050584239276_5801523135907319984_n-300x225.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/474477817_1140050584239276_5801523135907319984_n-300x225.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:10%20GMT	https://www.sabourg.com/?p=1199	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexa4b1.html	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	15669/15669	---M--	200	added ('OK')	image/jpeg	etag:%2282180863-1768078570;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.21.48_1a896879-300x244.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.21.48_1a896879-300x244.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	17521/17521	---M--	200	added ('OK')	image/jpeg	etag:%2282180864-1768078571;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.41.47_31f24fc4-300x300.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.41.47_31f24fc4-300x300.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:06	19618/19618	---M--	200	added ('OK')	image/jpeg	etag:%2282180865-1768078571;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.41.47_0c740308-1-300x300.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/Immagine-WhatsApp-2025-01-31-ore-15.41.47_0c740308-1-300x300.jpg	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:07	149504/149504	---M--	200	added ('OK')	image/png	etag:%2282180867-1768078571;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/Screenshot_37.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/Screenshot_37.png	(from https://www.sabourg.com/it/2025/01/23/comunicato-stampa-del-23-gennaio-2025-il-principe-abate-del-sabourg-ricevuto-ufficialmente-dal-primo-ministro-della-guinea-conakry/)
22:56:07	2693/2693	---M-Z	200	added ('OK')	application/json	etag:%224679-1768078572;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F12%2F13%2Fil-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed00cd.json	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:07	2870/2870	---M-Z	200	added ('OK')	text/xml	etag:%224680-1768078572;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F12%2F13%2Fil-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed23c0	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:08	17965/17965	---MCZ	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:12%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1246	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1246.json	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:08	5258/5258	---M--	200	added ('OK')	image/webp	etag:%2282180869-1768078573;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/guinea-1-768x517-1-300x202.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/guinea-1-768x517-1-300x202.webp	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:08	578996/578996	---M--	200	added ('OK')	image/png	etag:%2282180868-1768078572;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/guinea-5-1-1024x454.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/guinea-5-1-1024x454.png	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:08	7076/7076	---M--	200	added ('OK')	image/webp	etag:%2282180870-1768078573;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/guinea-4-768x578-1-300x226.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/guinea-4-768x578-1-300x226.webp	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	87921/87921	---M--	200	added ('OK')	image/png	etag:%2282180871-1768078573;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/guinea-6-768x604-1-300x236.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/guinea-6-768x604-1-300x236.png	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	5980/5980	---M--	200	added ('OK')	image/webp	etag:%2282180872-1768078573;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/guinea-3-768x798-1-289x300.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/guinea-3-768x798-1-289x300.webp	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:13%20GMT	https://www.sabourg.com/?p=1246	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index00ab.html	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	12198/12198	---M--	200	added ('OK')	image/webp	etag:%2282180873-1768078573;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/liberia-768x576-1-300x225.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/liberia-768x576-1-300x225.webp	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	144037/144037	---M--	200	added ('OK')	image/png	etag:%2282180874-1768078574;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/swaziland-768x1024-1-225x300.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/swaziland-768x1024-1-225x300.png	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:09	7064/7064	---M--	200	added ('OK')	image/webp	etag:%2282180875-1768078574;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/mababane-768x1024-1-225x300.webp	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/mababane-768x1024-1-225x300.webp	(from https://www.sabourg.com/it/2024/12/13/il-principe-abate-del-sabourg-e-stato-ricevuto-capo-di-stato-in-africa/)
22:56:10	84359/84359	---M-Z	200	added ('OK')	text/html	etag:%223978-1767741478;gz%22	https://www.sabourg.com/it/author/admin/page/3/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/author/admin/page/3/index.html	(from https://www.sabourg.com/it/author/admin/page/2/)
22:56:10	2558/2558	---M-Z	200	added ('OK')	application/json	etag:%224681-1768078574;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F12%2F13%2Finvestiture-ufficiali-della-festa-nazionale-2023%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embeda789.json	(from https://www.sabourg.com/it/2023/12/13/investiture-ufficiali-della-festa-nazionale-2023/)
22:56:10	2735/2735	---M-Z	200	added ('OK')	text/xml	etag:%224682-1768078575;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F12%2F13%2Finvestiture-ufficiali-della-festa-nazionale-2023%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embede232	(from https://www.sabourg.com/it/2023/12/13/investiture-ufficiali-della-festa-nazionale-2023/)
22:56:11	2090/2090	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:15%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1281	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1281.json	(from https://www.sabourg.com/it/2023/12/13/investiture-ufficiali-della-festa-nazionale-2023/)
22:56:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:15%20GMT	https://www.sabourg.com/?p=1281	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index8152.html	(from https://www.sabourg.com/it/2023/12/13/investiture-ufficiali-della-festa-nazionale-2023/)
22:56:11	2554/2554	---M-Z	200	added ('OK')	application/json	etag:%224683-1768078575;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F09%2F29%2Fpresentazione-consiglio-dei-dicasteri-2023-2025%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedefec.json	(from https://www.sabourg.com/it/2023/09/29/presentazione-consiglio-dei-dicasteri-2023-2025/)
22:56:11	2731/2731	---M-Z	200	added ('OK')	text/xml	etag:%224684-1768078576;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F09%2F29%2Fpresentazione-consiglio-dei-dicasteri-2023-2025%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed349b	(from https://www.sabourg.com/it/2023/09/29/presentazione-consiglio-dei-dicasteri-2023-2025/)
22:56:12	2087/2087	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:16%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1271	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1271.json	(from https://www.sabourg.com/it/2023/09/29/presentazione-consiglio-dei-dicasteri-2023-2025/)
22:56:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:16%20GMT	https://www.sabourg.com/?p=1271	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index0ba7.html	(from https://www.sabourg.com/it/2023/09/29/presentazione-consiglio-dei-dicasteri-2023-2025/)
22:56:12	2486/2486	---M-Z	200	added ('OK')	application/json	etag:%224685-1768078577;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F06%2F23%2Fpresentazione-del-primo-ministro%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed1379.json	(from https://www.sabourg.com/it/2023/06/23/presentazione-del-primo-ministro/)
22:56:12	2663/2663	---M-Z	200	added ('OK')	text/xml	etag:%224686-1768078577;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F06%2F23%2Fpresentazione-del-primo-ministro%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed13e1	(from https://www.sabourg.com/it/2023/06/23/presentazione-del-primo-ministro/)
22:56:13	2042/2042	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:17%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1265	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1265.json	(from https://www.sabourg.com/it/2023/06/23/presentazione-del-primo-ministro/)
22:56:13	2670/2670	---M-Z	200	added ('OK')	application/json	etag:%224687-1768078577;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F07%2F26%2Ffesta-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedf7bf.json	(from https://www.sabourg.com/it/2024/07/26/festa-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg/)
22:56:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:17%20GMT	https://www.sabourg.com/?p=1265	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index11bd.html	(from https://www.sabourg.com/it/2023/06/23/presentazione-del-primo-ministro/)
22:56:13	2847/2847	---M-Z	200	added ('OK')	text/xml	etag:%224688-1768078578;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F07%2F26%2Ffesta-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedcc18	(from https://www.sabourg.com/it/2024/07/26/festa-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg/)
22:56:13	2137/2137	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:18%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1258	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1258.json	(from https://www.sabourg.com/it/2024/07/26/festa-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg/)
22:56:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:18%20GMT	https://www.sabourg.com/?p=1258	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexd106.html	(from https://www.sabourg.com/it/2024/07/26/festa-di-santa-maria-di-magdala-copatrona-del-principato-del-sabourg/)
22:56:14	2518/2518	---M-Z	200	added ('OK')	application/json	etag:%224689-1768078578;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F05%2F05%2Fconcerto-per-la-santa-pasqua-ortodossa%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed27f9.json	(from https://www.sabourg.com/it/2024/05/05/concerto-per-la-santa-pasqua-ortodossa/)
22:56:14	2695/2695	---M-Z	200	added ('OK')	text/xml	etag:%224690-1768078579;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2024%2F05%2F05%2Fconcerto-per-la-santa-pasqua-ortodossa%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embeda933	(from https://www.sabourg.com/it/2024/05/05/concerto-per-la-santa-pasqua-ortodossa/)
22:56:14	2046/2046	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:56:19%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1287	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1287.json	(from https://www.sabourg.com/it/2024/05/05/concerto-per-la-santa-pasqua-ortodossa/)
22:56:15	2708/2708	---M-Z	200	added ('OK')	application/json	etag:%224691-1768078579;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2Fit%2F2023%2F12%2F13%2Fcelebrazione-ufficiale-della-festa-del-principe-abate-arcivescovo-di-sabourg%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed5a12.json	(from https://www.sabourg.com/it/2023/12/13/celebrazione-ufficiale-della-festa-del-principe-abate-arcivescovo-di-sabourg/)
22:56:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:56:19%20GMT	https://www.sabourg.com/?p=1287	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index2569.html	(from https://www.sabourg.com/it/2024/05/05/concerto-per-la-santa-pasqua-ortodossa/)
